DAY,AVG_FEE_USD,MEDIAN_FEE_USD,TOTAL_FEES,TOTAL_TRANSACTIONS
2021-04-02 00:00:00.000,0.0006490010603,0.00005167435226,154.10010977,237442
2021-04-01 00:00:00.000,0.0008052673626,0.00004049498938,179.221109496,222561
2021-03-31 00:00:00.000,0.0009094472064,0.00005041822827,188.193729314,206932
2021-03-30 00:00:00.000,0.0007401483442,0.00006055905143,121.653002299,164363
2021-03-29 00:00:00.000,0.0009202608419,0.00005785564737,197.946266563,215098
2021-03-28 00:00:00.000,0.0006661372698,0.00005471797712,121.97772775,191046
2021-03-27 00:00:00.000,0.0006016860148,0.00005164435667,71.933969819,188490
2021-03-26 00:00:00.000,0.0005916090927,0.0000515757303,99.399201713,168015
2021-03-25 00:00:00.000,0.0008299613798,0.00005280730204,154.286500661,185896
2021-03-24 00:00:00.000,0.0008281840722,0.00004751088682,188.428440113,227520
2021-03-23 00:00:00.000,0.0007240193308,0.00005580902376,129.361257861,178671
2021-03-22 00:00:00.000,0.000888871275,0.00005995831163,273.548357147,307748
2021-03-21 00:00:00.000,0.0007532992125,0.00006080137962,249.320193655,330971
2021-03-20 00:00:00.000,0.0006655629639,0.00006492596802,175.789821157,264122
2021-03-19 00:00:00.000,0.0005968524428,0.00006349299523,173.657202492,290955
2021-03-18 00:00:00.000,0.000483636119,0.00006403977737,128.768600319,266251
2021-03-17 00:00:00.000,0.0006151819428,0.00006303169953,181.219066354,294578
2021-03-16 00:00:00.000,0.001012742292,0.00006410515275,213.973204222,211281
2021-03-15 00:00:00.000,0.001825904718,0.00008096850798,325.982421168,178532
2021-03-14 00:00:00.000,0.001551213229,0.00007186477012,273.60298928,176380
2021-03-13 00:00:00.000,0.001485301805,0.00008514054237,228.942934957,154139
2021-03-12 00:00:00.000,0.002083826676,0.00007887260461,334.843857093,160687
2021-03-11 00:00:00.000,0.001541629869,0.00005427519873,255.680855392,165851
2021-03-10 00:00:00.000,0.001059250772,0.00005091140496,156.903639108,148127
2021-03-09 00:00:00.000,0.001613246413,0.00005433574614,240.072038473,148813
2021-03-08 00:00:00.000,0.001273951198,0.00005464897523,181.642509749,142582
2021-03-07 00:00:00.000,0.001444983115,0.00005294679323,212.074391815,146766
2021-03-06 00:00:00.000,0.001537028693,0.0000617653029,202.217642901,131564
2021-03-05 00:00:00.000,0.0006635646791,0.00003059306345,95.68934455,144205
2021-03-04 00:00:00.000,0.001879405401,0.00003612382377,283.173770544,150672
2021-03-03 00:00:00.000,0.001021342242,0.00003779341317,139.92388722,137000
2021-03-02 00:00:00.000,0.001400056015,0.00003671892326,264.582585798,188980
2021-03-01 00:00:00.000,0.0008302740701,0.00003699778196,108.861384695,131115
2021-02-28 00:00:00.000,0.0005663438151,0.00003112320723,69.353330912,122458
2021-02-27 00:00:00.000,0.0006445134126,0.00003363556981,65.382018625,101444
2021-02-26 00:00:00.000,0.0005133941428,0.00002925915395,54.805338143,106751
2021-02-25 00:00:00.000,0.0003343407793,0.00002970001136,39.635765049,118549
2021-02-24 00:00:00.000,0.0001061161413,0.00002505799785,11.973084218,112830
2021-02-23 00:00:00.000,0.00009241456898,0.00002041785098,10.445618732,113030
2021-02-22 00:00:00.000,0.0001219890104,0.00002492014055,13.901989619,113961
2021-02-21 00:00:00.000,0.0001052394133,0.00002625003099,10.384709589,98677
2021-02-20 00:00:00.000,0.0001021094391,0.00002691799454,8.949177571,87643
2021-02-19 00:00:00.000,0.00007743680315,0.00001979009216,7.262100836,93781
2021-02-18 00:00:00.000,0.00007312063218,0.00001980918594,6.002107092,82085
2021-02-17 00:00:00.000,0.00006266540696,0.00001698400652,4.891661668,78060
2021-02-16 00:00:00.000,0.00005713632047,0.00001733393725,6.113014927,106990
2021-02-15 00:00:00.000,0.0001089756122,0.00001685331029,9.985435343,91630
2021-02-14 00:00:00.000,0.00005446497252,0.00001705587627,3.682376792,67610
2021-02-13 00:00:00.000,0.00007275197225,0.00001942293323,5.783199778,79492
2021-02-12 00:00:00.000,0.0000972635949,0.00001948963107,8.581956032,88234
2021-02-11 00:00:00.000,0.00006180155961,0.00002026860496,4.790115282,77508
2021-02-10 00:00:00.000,0.00006316116547,0.00001882568834,5.212754148,82531
2021-02-09 00:00:00.000,0.00005062797806,0.00001392099414,3.408326111,67321
2021-02-08 00:00:00.000,0.00004028420345,0.00001147187231,2.785410963,69144
2021-02-07 00:00:00.000,0.00002399323415,0.000008273010989,1.551114601,64648
2021-02-06 00:00:00.000,0.00002730266579,0.000008140684856,1.695468243,62099
2021-02-05 00:00:00.000,0.00002815359085,0.000007623555304,1.965514791,69814
2021-02-04 00:00:00.000,0.00002088285496,0.000006744281438,1.271473507,60886
2021-02-03 00:00:00.000,0.00002166378959,0.000006483207127,1.285615929,59344
2021-02-02 00:00:00.000,0.00002016988589,0.000006344431592,1.261182625,62528
2021-02-01 00:00:00.000,0.00001753911472,0.000005960139298,1.130518717,64457
2021-01-31 00:00:00.000,0.00001890768215,0.000006223597715,1.244030947,65795
2021-01-30 00:00:00.000,0.00001991454206,0.000006538884071,1.394217089,70010
2021-01-29 00:00:00.000,0.00001805614358,0.000006362980427,1.596199205,88402
2021-01-28 00:00:00.000,0.00001500728788,0.000006696560239,1.046338125,69722
2021-01-27 00:00:00.000,0.00001393857393,0.000006681658895,0.9440874892,67732
2021-01-26 00:00:00.000,0.00001295062881,0.000005987741935,0.8799693266,67948
2021-01-25 00:00:00.000,0.00002043778752,0.00000556172757,1.161111584,56812
2021-01-24 00:00:00.000,0.00002365024805,0.00000548596118,1.349341252,57054
2021-01-23 00:00:00.000,0.00001287567704,0.000001230445167,0.6986728633,54263
2021-01-22 00:00:00.000,0.000006350751821,0.000001187175792,1.490826288,234748
2021-01-21 00:00:00.000,0.00000647215001,0.00000147745779,1.364976437,210900
2021-01-20 00:00:00.000,0.00001798981609,0.000005319821323,1.23541464,68673
2021-01-19 00:00:00.000,0.00001637125265,0.000005583467466,1.13493709,69325
2021-01-18 00:00:00.000,0.00001374084251,0.000005660928435,0.7989475467,58144
2021-01-17 00:00:00.000,0.00001901913112,0.000006952286386,0.6650039196,34965
2021-01-16 00:00:00.000,0.00002013711697,0.000006349941365,0.63218465,31394
2021-01-15 00:00:00.000,0.00001125440066,0.00000434903042,0.546423661,48552
2021-01-14 00:00:00.000,0.00001113207743,0.00000404263096,0.5920038779,53180
2021-01-13 00:00:00.000,0.00001028108179,0.000003664972031,0.5581496492,54289
2021-01-12 00:00:00.000,0.00001008414578,0.000003506033446,0.5449875748,54044
2021-01-11 00:00:00.000,0.00000736932928,0.000003440971947,0.4305235859,58421
2021-01-10 00:00:00.000,0.000009131779692,0.000004257735035,0.4153863946,45488
2021-01-09 00:00:00.000,0.000008318120369,0.000004173852097,0.3439542772,41350
2021-01-08 00:00:00.000,0.000008379752699,0.000004174577128,0.4031834213,48114
2021-01-07 00:00:00.000,0.00002546063053,0.000004580029494,1.107410125,43495
2021-01-06 00:00:00.000,0.000007708294146,0.000003613116927,0.3572948503,46352
2021-01-05 00:00:00.000,0.000006777045814,0.000003242774666,0.299701297,44223
2021-01-04 00:00:00.000,0.00000607434701,0.000002750946192,0.2813394561,46316
2021-01-03 00:00:00.000,0.00000516658806,0.000002541121873,0.2079448362,40248
2021-01-02 00:00:00.000,0.000005241603803,0.0000024190807,0.2056805332,39240
2021-01-01 00:00:00.000,0.000004898788598,0.000002364860149,0.1668772336,34065
2020-12-31 00:00:00.000,0.000004713099479,0.000002307609756,0.158671207,33666
2020-12-30 00:00:00.000,0.000005358497242,0.000002415230245,0.1853450611,34589
2020-12-29 00:00:00.000,0.000004747909793,0.000002407397492,0.1811754898,38159
2020-12-28 00:00:00.000,0.000005180883198,0.000002494377036,0.2012773122,38850
2020-12-27 00:00:00.000,0.00000485774851,0.00000246032661,0.2032627709,41843
2020-12-26 00:00:00.000,0.000004235008566,0.00000220589542,0.1615232267,38140
2020-12-25 00:00:00.000,0.000004046311363,0.000002141070142,0.1596310296,39451
2020-12-24 00:00:00.000,0.00000341788257,0.000002031003888,0.1723364749,50422
2020-12-23 00:00:00.000,0.000003620093151,0.000002257619373,0.2127420142,58767
2020-12-22 00:00:00.000,0.000003887413005,0.000002369697585,0.2051465591,52772
2020-12-21 00:00:00.000,0.000004399783472,0.000002397766032,0.2303770624,52361
2020-12-20 00:00:00.000,0.000004179644292,0.000002546630769,0.2159998374,51679
2020-12-19 00:00:00.000,0.000004249541896,0.00000262125129,0.2249495003,52935
2020-12-18 00:00:00.000,0.000003280573659,0.00000228085208,0.3336244994,101697
2020-12-17 00:00:00.000,0.000003219238605,0.000002260766221,0.3976628871,123527
2020-12-16 00:00:00.000,0.000003093922658,0.00000228022494,0.4017365754,129847
2020-12-15 00:00:00.000,0.000002920427254,0.000002251772313,0.3989508059,136607
2020-12-14 00:00:00.000,0.000002706611589,0.000002115639176,0.3355061593,123958
2020-12-13 00:00:00.000,0.000002506373011,0.000002112435053,0.3183444616,127014
2020-12-12 00:00:00.000,0.000002496559006,0.000002079137584,0.3209775983,128568
2020-12-11 00:00:00.000,0.000002480129972,0.000002031421816,0.3213529207,129571
2020-12-10 00:00:00.000,0.000002425036643,0.000002060006129,0.2635311571,108671
2020-12-09 00:00:00.000,0.000004089897519,0.000002075911174,0.5593834635,136772
2020-12-08 00:00:00.000,0.000002735917813,0.000002151188834,0.3126032334,114259
2020-12-07 00:00:00.000,0.000003379172591,0.000002259224224,0.3770413193,111578
2020-12-06 00:00:00.000,0.000003145837981,0.000002283120812,0.3566530894,113373
2020-12-05 00:00:00.000,0.000003262674086,0.000002250235374,0.3495465882,107135
2020-12-04 00:00:00.000,0.000003139248606,0.000002374559698,0.3902839437,124324
2020-12-03 00:00:00.000,0.000003851878032,0.000002365795093,0.4150321542,107748
2020-12-02 00:00:00.000,0.000003164731159,0.000002243563014,0.4138455642,130768
2020-12-01 00:00:00.000,0.000003921357425,0.000002252958028,0.191577917,48855
2020-11-30 00:00:00.000,0.000004797714634,0.000002954873506,0.1480046988,30849
2020-11-29 00:00:00.000,0.000004889650045,0.000002177636484,0.09039007072,18486
2020-11-28 00:00:00.000,0.000005989189533,0.000004076815721,0.1225627746,20464
2020-11-27 00:00:00.000,0.000005419634069,0.000004052414235,0.12662975,23365
2020-11-26 00:00:00.000,0.000006648829037,0.000003768522806,0.2001762958,30107
2020-11-25 00:00:00.000,0.000007623524904,0.000004970973946,0.1824080804,23927
2020-11-24 00:00:00.000,0.000008447406348,0.00000497821583,0.1616242257,19133
2020-11-23 00:00:00.000,0.000008676104507,0.000003227053803,0.1524304801,17569
2020-11-22 00:00:00.000,0.00000614425408,0.000002244814114,0.1094475979,17813
2020-11-21 00:00:00.000,0.000004983203286,0.000001949989282,0.08095712058,16246
2020-11-20 00:00:00.000,0.000006749794093,0.000002433369123,0.1016923978,15066
2020-11-19 00:00:00.000,0.000005141204317,0.000001815330444,0.08008453965,15577
2020-11-18 00:00:00.000,0.000006676186,0.000001832828162,0.1061513574,15900
2020-11-17 00:00:00.000,0.000004924407314,0.000001886331359,0.06310627973,12815
2020-11-16 00:00:00.000,0.000003622693521,0.000001369548947,0.06658510691,18380
2020-11-15 00:00:00.000,0.000002943517395,0.000001328697902,0.06139588584,20858
2020-11-14 00:00:00.000,0.000002768198328,0.000001314897678,0.05854185823,21148
2020-11-13 00:00:00.000,0.000003552428842,0.000001330957139,0.08087459503,22766
2020-11-12 00:00:00.000,0.000003019814735,0.000001315634224,0.06903598467,22861
2020-11-11 00:00:00.000,0.000004220358564,0.000001416222741,0.08002221873,18961
2020-11-10 00:00:00.000,0.000003467771883,0.000001330469165,0.09531864575,27487
2020-11-09 00:00:00.000,0.000003157535818,0.000001473691539,0.07193813854,22783
2020-11-08 00:00:00.000,0.000004044480176,0.000001665776888,0.06051755687,14963
2020-11-07 00:00:00.000,0.000004653092658,0.000001732718527,0.07823244685,16813
2020-11-06 00:00:00.000,0.000005357730046,0.000004991046634,0.2388101013,44573
2020-11-05 00:00:00.000,0.000004195430874,0.000003496117862,0.1696002931,40425
2020-11-04 00:00:00.000,0.000005080059489,0.000003478769915,0.129028431,25399
2020-11-03 00:00:00.000,0.000004112163196,0.000001353436345,0.06087235179,14803
2020-11-02 00:00:00.000,0.000004523767044,0.000001416959624,0.05266569592,11642
2020-11-01 00:00:00.000,0.00000202681495,7.161784382e-7,0.04049778951,19981
2020-10-31 00:00:00.000,0.000004609546921,0.000001590965143,0.05454476872,11833
2020-10-30 00:00:00.000,0.000006264393516,0.000002016368377,0.08327258301,13293
2020-10-29 00:00:00.000,0.000009245674515,0.000003068831263,0.1116045371,12071
2020-10-28 00:00:00.000,0.00003344147549,0.000001985028394,0.4188544805,12525
2020-10-27 00:00:00.000,0.00001203650647,0.000002414169532,0.1141542274,9484
2020-10-26 00:00:00.000,0.000007228654951,0.000001634238172,0.0750334384,10380
2020-10-25 00:00:00.000,0.000004925712126,0.000001747015629,0.06065029341,12313
2020-10-24 00:00:00.000,0.000004409769864,0.000001981570085,0.05250712977,11907
2020-10-23 00:00:00.000,0.000006788004628,0.000001994386552,0.09894874346,14577
2020-10-22 00:00:00.000,0.000003491352432,0.000001701647737,0.05147650025,14744
2020-10-21 00:00:00.000,0.000003532961977,0.000001601531386,0.04573772576,12946
2020-10-20 00:00:00.000,0.000003099951947,0.000001540527494,0.03800541087,12260
2020-10-19 00:00:00.000,0.000002365778484,0.000001482883526,0.03377621941,14277
2020-10-18 00:00:00.000,0.000003048272009,0.000001493064368,0.0529149538,17359
2020-10-17 00:00:00.000,0.000002277459558,0.000001473513057,0.04457899338,19574
2020-10-16 00:00:00.000,0.000003024519825,0.000001461552842,0.05762012718,19051
2020-10-15 00:00:00.000,0.000002735786984,0.000001522727034,0.0485520116,17747
2020-10-14 00:00:00.000,0.000005969923662,0.000001932475296,0.1118465198,18735
2020-10-13 00:00:00.000,0.000006808658673,0.000001953832287,0.1454057146,21356
2020-10-12 00:00:00.000,0.000007250751702,0.000002093438195,0.1440071796,19861
2020-10-11 00:00:00.000,0.000009670961739,0.000001957121951,0.1850538529,19135
2020-10-10 00:00:00.000,0.000008688937826,0.000001923507575,0.1735007105,19968
2020-10-09 00:00:00.000,0.00000890116731,0.000002193750623,0.1742047454,19571
2020-10-08 00:00:00.000,0.000007992989606,0.000001809910056,0.1617861026,20241
2020-10-07 00:00:00.000,0.000008561388841,0.00000188045727,0.1558172769,18200
2020-10-06 00:00:00.000,0.000008321888799,0.000001983911643,0.1479964704,17784
2020-10-05 00:00:00.000,0.000008712285923,0.000002053494801,0.173836241,19953
2020-10-04 00:00:00.000,0.00002323921656,0.000002920409642,0.4211643217,18123
2020-10-03 00:00:00.000,0.00001301453023,0.000001840533337,0.2237718327,17194
2020-10-02 00:00:00.000,0.000008289955982,0.000001487831108,0.2193356554,26458
2020-10-01 00:00:00.000,0.0000101142437,0.00000163923018,0.2794262106,27627
2020-09-30 00:00:00.000,0.00001671662822,0.000002156513794,0.3550444668,21239
2020-09-29 00:00:00.000,0.00002137212371,0.000001938953026,0.366767015,17161
2020-09-28 00:00:00.000,0.00002103153368,0.000001614212334,0.4786777066,22760
2020-09-27 00:00:00.000,0.0000258447028,0.000002028972762,0.4359742916,16869
2020-09-26 00:00:00.000,0.00001917244763,0.000002102897898,0.2738208971,14282
2020-09-25 00:00:00.000,0.000004635157394,0.000004052907385,0.5934623769,128035
2020-09-24 00:00:00.000,0.000006098237582,0.000003425576718,0.07456924916,12228
2020-09-23 00:00:00.000,0.00002731008604,0.000001914134097,0.1534826836,5620
2020-09-22 00:00:00.000,0.000006290651558,0.000001939031924,0.02688624476,4274
2020-09-21 00:00:00.000,0.000005761903716,8.366017881e-7,0.03283132737,5698
2020-09-20 00:00:00.000,0.000007984562114,0.000002120260208,0.03237739937,4055
2020-09-19 00:00:00.000,0.00001042750951,0.000002332857758,0.09607907264,9214
2020-09-18 00:00:00.000,0.000007029154325,0.000001901389063,0.02328758828,3313
2020-09-17 00:00:00.000,0.000004558669982,7.364879056e-7,0.02302128341,5050
2020-09-16 00:00:00.000,0.000003062404703,7.358622163e-7,0.02126840066,6945
2020-09-15 00:00:00.000,0.000004517971338,7.749808719e-7,0.03304896034,7315
2020-09-14 00:00:00.000,0.000004426951639,0.00000197298247,0.03103735794,7011
2020-09-13 00:00:00.000,0.000003315934489,0.000001105638314,0.02477997844,7473
2020-09-12 00:00:00.000,0.000004814671545,0.000002064551237,0.02301894465,4781
2020-09-11 00:00:00.000,0.000004900558765,0.000002019277037,0.01766161379,3604
2020-09-10 00:00:00.000,0.00001598681325,0.000003358496633,0.1868858469,11690
2020-09-09 00:00:00.000,0.000005563285343,0.000001946374111,0.01546593325,2780
2020-09-08 00:00:00.000,0.00001310093059,0.000002244789125,0.07544825929,5759
2020-09-07 00:00:00.000,0.000005180116924,0.000001785835843,0.01128229466,2178
2020-09-06 00:00:00.000,0.000003806310332,0.000001830216646,0.008377689041,2201
2020-09-05 00:00:00.000,0.000005021926459,0.000001916160587,0.01464393755,2916
2020-09-04 00:00:00.000,0.000009666668771,0.000001925491142,0.02626433905,2717
2020-09-03 00:00:00.000,0.00002671158996,0.000002679895979,0.09226183174,3454
2020-09-02 00:00:00.000,0.00001136381074,0.000002490431359,0.05363718672,4720
2020-09-01 00:00:00.000,0.00001850231567,0.000002618411923,0.03985398795,2154
2020-08-31 00:00:00.000,0.000008318330399,0.00000265886606,0.01730212723,2080
2020-08-30 00:00:00.000,0.000009215666219,0.000002773405911,0.02014544636,2186
2020-08-29 00:00:00.000,0.000006674676324,0.000002684229525,0.01050594053,1574
2020-08-28 00:00:00.000,0.00001543439139,0.000002645047679,0.0304674886,1974
2020-08-27 00:00:00.000,0.000009754587205,0.000002632910819,0.01563660329,1603
2020-08-26 00:00:00.000,0.00001367708214,0.000002672329324,0.02394857083,1751
2020-08-25 00:00:00.000,0.00001391033587,0.000002643094277,0.02112980019,1519
2020-08-24 00:00:00.000,0.000007076406957,0.000002706099021,0.009524843764,1346
2020-08-23 00:00:00.000,0.000007222783877,0.00000252825749,0.009880768344,1368
2020-08-22 00:00:00.000,0.000009532809251,0.000002545526864,0.008722520465,915
2020-08-21 00:00:00.000,0.00001147319866,0.00000274683415,0.02547050103,2220
2020-08-20 00:00:00.000,0.00001845516017,0.000002616873528,0.02855013278,1547
2020-08-19 00:00:00.000,0.000006597649208,0.00000250891476,0.01646773242,2496
2020-08-18 00:00:00.000,0.000007490466757,0.000005207977353,0.02238900514,2989
2020-08-17 00:00:00.000,0.000009910820473,0.000008253253389,0.05653131998,5704
2020-08-16 00:00:00.000,0.00000698786436,0.000002874738643,0.0126061073,1804
2020-08-15 00:00:00.000,0.000008689018974,0.000003092920603,0.01385029624,1594
2020-08-14 00:00:00.000,0.00001670996751,0.000002742403033,0.02394538344,1433
2020-08-13 00:00:00.000,0.00004699996697,0.000004570535964,0.2235318429,4756
2020-08-12 00:00:00.000,0.00002243395153,0.000002484281881,0.0264271949,1178
2020-08-11 00:00:00.000,0.000006506290806,0.000002421986578,0.008191420125,1259
2020-08-10 00:00:00.000,0.00001666416163,0.00000230576418,0.01888049513,1133
2020-08-09 00:00:00.000,0.000007919938032,0.000002333796399,0.007904098156,998
2020-08-08 00:00:00.000,0.00001266374804,0.000002553657174,0.0126004293,995
2020-08-07 00:00:00.000,0.00004824125338,0.000004609099289,0.04693873954,973
2020-08-06 00:00:00.000,0.00001851606642,0.00000357926919,0.0171458775,926
2020-08-05 00:00:00.000,0.00001917204839,0.000002065872188,0.02921820174,1524
2020-08-04 00:00:00.000,0.00001652425906,0.000003027242679,0.01563194907,946
2020-08-03 00:00:00.000,0.00008573498882,0.00000238952204,0.1078546159,1258
2020-08-02 00:00:00.000,0.000006902632026,0.000001838502745,0.002208842248,320
2020-08-01 00:00:00.000,0.0001426618734,0.000004205051815,0.06790705173,476
2020-07-31 00:00:00.000,0.000004349835516,0.000001959984383,0.001848680094,425
2020-07-30 00:00:00.000,0.000003557154546,0.000001963905447,0.001817705973,511
2020-07-29 00:00:00.000,0.000006840801424,0.000002210631133,0.001819653179,266
2020-07-28 00:00:00.000,0.000005901210106,0.000001968980955,0.002159842899,366
2020-07-27 00:00:00.000,0.0001345945425,0.000005127930266,0.07833402375,582
2020-07-26 00:00:00.000,0.000004208773619,0.00000200646105,0.002327451811,553
2020-07-25 00:00:00.000,0.000004967030406,0.000002024419932,0.001927207798,388
2020-07-24 00:00:00.000,8.836986421e-7,4.448278011e-7,0.005847433915,6617
2020-07-23 00:00:00.000,0.000009777202284,0.000002045339763,0.008124855098,831
2020-07-22 00:00:00.000,0.000009501620471,0.000002052864597,0.004655794031,490
2020-07-21 00:00:00.000,0.00000441983765,0.000002043191117,0.003261840185,738
2020-07-20 00:00:00.000,0.000003951812021,0.000002122585157,0.0053586571,1356
2020-07-19 00:00:00.000,0.000004224616241,0.000002040850556,0.00668756751,1583
2020-07-18 00:00:00.000,0.000002332124724,0.000002440999457,0.000009328498894,4
2020-07-17 00:00:00.000,0.0001123124246,0.00001696155902,0.00247087334,22
2020-07-16 00:00:00.000,0.0001149679397,0.00001362408792,0.003334070251,29
2020-07-15 00:00:00.000,0.00001327410744,0.00001080573474,0.0001327410744,10
2020-07-14 00:00:00.000,0,0,0,6
2020-07-13 00:00:00.000,0.00001248695085,0.00001079232118,0.00008740865592,7
2020-07-12 00:00:00.000,0.00001298477319,0.00001037094318,0.0001558172783,12
2020-07-11 00:00:00.000,0.00002388082235,0.00001128308657,0.001408968519,59
2020-07-10 00:00:00.000,0,0,0,2
2020-07-09 00:00:00.000,0.00001262446845,0.000006357280553,0.0001641180898,13
2020-07-08 00:00:00.000,0.0001117408804,0.00002153291725,0.0007821861626,7
2020-07-07 00:00:00.000,0.0003238031037,0.00008379708677,0.006799865178,21
2020-07-06 00:00:00.000,0.00007456997489,0.00004669492121,0.0005965597991,8
2020-07-05 00:00:00.000,0.000009894103641,0,0.00002968231092,3
2020-07-04 00:00:00.000,0.000009387983095,0.00001503704446,0.00004693991548,5
2020-07-03 00:00:00.000,0.0002719062624,0.00007323716025,0.006525750297,24
2020-07-02 00:00:00.000,0.000006330081103,0.00000852951317,0.00001899024331,3
2020-07-01 00:00:00.000,0,0,0,1
2020-06-30 00:00:00.000,0.0001997049905,0.00001601149032,0.00359468983,18
2020-06-29 00:00:00.000,0.000001000727767,0,0.000009006549902,9
2020-06-28 00:00:00.000,0,0,0,1
2020-06-27 00:00:00.000,0.00001998537779,0.00001998537779,0.00001998537779,1
2020-06-24 00:00:00.000,0,0,0,1
2020-06-23 00:00:00.000,0.000007457333267,0.000008281524236,0.00005965866614,8
2020-06-21 00:00:00.000,0.000007417445091,0.000006895109202,0.0001112616764,15
2020-06-20 00:00:00.000,0.000008112314723,0.000007177339821,0.0004948511981,61
2020-06-19 00:00:00.000,0.00001347557786,0.00001527846777,0.0002290848237,17
2020-06-18 00:00:00.000,0.00001049236655,0.00001411664168,0.0001783702313,17
2020-06-16 00:00:00.000,6.427312167e-7,6.427312167e-7,6.427312167e-7,1
2020-06-15 00:00:00.000,0.000004324188765,5.324134691e-7,0.00001729675506,4
2020-06-12 00:00:00.000,4.177235566e-7,5.487055379e-7,0.000003341788452,8
2020-05-30 00:00:00.000,0.00001759288378,9.962727296e-7,0.0002814861405,16
