DAY,AVG_FEE_USD,MEDIAN_FEE_USD,TOTAL_FEES,TOTAL_TRANSACTIONS
2020-12-29 00:00:00.000,4.422702184,2.343080944,5336887.99376083,1206703
2020-12-28 00:00:00.000,5.12375392,2.557972437,6439446.8234233,1256783
2020-12-27 00:00:00.000,4.279701246,2.037040401,5038800.41587406,1177372
2020-12-26 00:00:00.000,2.886703068,1.452477268,3289577.12194469,1139562
2020-12-25 00:00:00.000,3.834237788,1.940251006,4372629.9549287,1140417
2020-12-24 00:00:00.000,3.41006189,1.752345231,3896824.35486048,1142743
2020-12-23 00:00:00.000,4.341078019,2.138521624,5445048.8875489,1254308
2020-12-22 00:00:00.000,2.795193223,1.395862369,3206368.94155083,1147101
2020-12-21 00:00:00.000,3.346953304,1.673687125,3838784.74506246,1146949
2020-12-20 00:00:00.000,2.060032493,0.964154654,2213103.20689796,1074305
2020-12-19 00:00:00.000,2.759217729,1.402313839,3208617.03870588,1162872
2020-12-18 00:00:00.000,3.010246688,1.524846109,3594084.03289069,1193950
2020-12-17 00:00:00.000,5.355264774,2.810853585,7188270.15635499,1342281
2020-12-16 00:00:00.000,3.077400945,1.613058392,3882962.95879758,1261767
2020-12-15 00:00:00.000,3.150271255,1.607583514,3828477.4025393,1215285
2020-12-14 00:00:00.000,2.234457194,1.211865751,2774286.41062573,1241593
2020-12-13 00:00:00.000,1.693815466,0.8029717479,1935528.01436714,1142703
2020-12-12 00:00:00.000,1.58921446,0.7439276208,1735523.89992947,1092064
2020-12-11 00:00:00.000,2.35464729,1.145204532,2642291.00282153,1122160
2020-12-10 00:00:00.000,2.18784297,1.034637413,2390063.10797095,1092429
2020-12-09 00:00:00.000,2.44262744,1.212717593,2811029.39585815,1150822
2020-12-08 00:00:00.000,2.430282572,1.184874169,2794377.78546532,1149816
2020-12-07 00:00:00.000,1.923321671,0.9195046792,2120464.06589791,1102501
2020-12-06 00:00:00.000,1.526502152,0.6592434593,1579189.37402368,1034515
2020-12-05 00:00:00.000,1.47745704,0.6596183941,1559783.90146946,1055722
2020-12-04 00:00:00.000,2.071337103,1.063469553,2349594.31549179,1134337
2020-12-03 00:00:00.000,1.90007158,0.9408063969,2117017.95329606,1114178
2020-12-02 00:00:00.000,1.747479241,0.8495225479,1872230.03657981,1071389
2020-12-01 00:00:00.000,3.367517344,1.669739574,3947946.00039549,1172361
2020-11-30 00:00:00.000,3.030738294,1.519662382,3588136.52679999,1183915
2020-11-29 00:00:00.000,1.086416744,0.4489814172,1079822.19481682,993930
2020-11-28 00:00:00.000,1.187917509,0.455906393,1178812.12122414,992335
2020-11-27 00:00:00.000,1.455694357,0.6682485145,1605469.29317386,1102889
2020-11-26 00:00:00.000,4.928715369,2.012587733,5783009.60390588,1173330
2020-11-25 00:00:00.000,2.245690201,1.202681742,2708131.70950669,1205924
2020-11-24 00:00:00.000,3.511745128,1.901917778,4354816.80402561,1240072
2020-11-23 00:00:00.000,2.741374137,1.497267077,3092977.30146265,1128258
2020-11-22 00:00:00.000,2.314930048,1.160237014,2657553.58463524,1148006
2020-11-21 00:00:00.000,2.276488695,1.121258187,2668461.34745977,1172183
2020-11-20 00:00:00.000,2.187614801,1.135530233,2543913.811595,1162871
2020-11-19 00:00:00.000,1.642927886,0.7441410958,1844593.99837257,1122748
2020-11-18 00:00:00.000,2.718794977,1.268335716,3047219.97226513,1120798
2020-11-17 00:00:00.000,2.358287069,1.167739076,2765799.0740202,1172800
2020-11-16 00:00:00.000,1.460354879,0.6805597702,1614439.84312315,1105512
2020-11-15 00:00:00.000,1.101964009,0.4764730847,1143002.25080095,1037241
2020-11-14 00:00:00.000,1.208181786,0.4700699745,1289200.04008392,1067058
2020-11-13 00:00:00.000,1.654599982,0.8321346232,1913098.13672882,1156230
2020-11-12 00:00:00.000,1.744894781,0.7842883488,1917899.35377489,1099149
2020-11-11 00:00:00.000,1.582278259,0.7756293657,1735063.04744158,1096560
2020-11-10 00:00:00.000,1.458996959,0.7523945451,1688424.23109595,1157250
2020-11-09 00:00:00.000,1.241880177,0.6256377764,1425050.05215086,1147494
2020-11-08 00:00:00.000,0.9349645827,0.4233354619,950290.522120802,1016392
2020-11-07 00:00:00.000,1.722547475,0.8112099765,1949367.35895709,1131677
2020-11-06 00:00:00.000,1.684223557,0.879931044,1973839.27146219,1171958
2020-11-05 00:00:00.000,1.360097511,0.6187543131,1532567.39565741,1126807
2020-11-04 00:00:00.000,0.9502276276,0.4526852817,1080665.37409617,1137270
2020-11-03 00:00:00.000,1.13882693,0.5877512943,1274634.31892939,1119252
2020-11-02 00:00:00.000,1.480195385,0.7617412509,1712313.70422258,1156816
2020-11-01 00:00:00.000,0.8943778499,0.3942588224,939712.074394406,1050688
2020-10-31 00:00:00.000,1.063497166,0.4631601132,1158772.6871065,1089587
2020-10-30 00:00:00.000,1.588341529,0.7800317324,1764285.29677311,1110772
2020-10-29 00:00:00.000,1.786902825,0.8500844557,1979618.50799051,1107849
2020-10-28 00:00:00.000,1.666697792,0.7510018767,1899382.13705937,1139608
2020-10-27 00:00:00.000,1.170175886,0.5434622344,1261670.76857703,1078189
2020-10-26 00:00:00.000,1.63383264,0.7194828022,1774569.3498419,1086139
2020-10-25 00:00:00.000,0.9957972478,0.4290050889,961149.478323301,965206
2020-10-24 00:00:00.000,0.9215647061,0.4028145325,932767.246709701,1012156
2020-10-23 00:00:00.000,1.60241825,0.7173092139,1815278.68315047,1132837
2020-10-22 00:00:00.000,1.660188922,0.8312388819,1973944.70546952,1188988
2020-10-21 00:00:00.000,1.913346971,0.9266162,2218148.8837916,1159303
2020-10-20 00:00:00.000,1.528664244,0.6799119851,1690094.24519959,1105602
2020-10-19 00:00:00.000,1.401165999,0.6034706957,1581808.5225773,1128923
2020-10-18 00:00:00.000,1.029539364,0.3841478553,1025001.1539915,995592
2020-10-17 00:00:00.000,0.9051884582,0.393051117,951825.577973972,1051522
2020-10-16 00:00:00.000,1.510352197,0.7352847256,1753722.79852227,1161135
2020-10-15 00:00:00.000,1.760633159,0.8259597849,2156465.74803017,1224824
2020-10-14 00:00:00.000,2.063082821,0.8841994921,2236449.86011859,1084033
2020-10-13 00:00:00.000,1.933856054,0.9009956003,2180221.58005354,1127396
2020-10-12 00:00:00.000,1.919858556,0.9036735115,2096790.80048419,1092159
2020-10-11 00:00:00.000,1.333061678,0.5690371102,1338985.80405571,1004444
2020-10-10 00:00:00.000,1.6215189,0.758382336,1680462.73344415,1036351
2020-10-09 00:00:00.000,1.961911908,0.9405459494,2059165.84310263,1049571
2020-10-08 00:00:00.000,2.021965247,0.9101218742,2061247.98734611,1019428
2020-10-07 00:00:00.000,2.009734131,0.9526565553,2080846.56320749,1035384
2020-10-06 00:00:00.000,2.668303356,1.212242985,2889484.35801182,1082892
2020-10-05 00:00:00.000,2.218770126,1.069759953,2278239.82143738,1026804
2020-10-04 00:00:00.000,2.087532048,0.903728918,2057162.63189719,985452
2020-10-03 00:00:00.000,2.02173075,0.8312163359,1933842.07106235,956528
2020-10-02 00:00:00.000,2.346976035,1.126934541,2351993.87003863,1002138
2020-10-01 00:00:00.000,2.634621836,1.211784741,2683997.28369123,1018741
2020-09-30 00:00:00.000,2.924512446,1.427808287,3155665.90946937,1079040
2020-09-29 00:00:00.000,3.688825923,1.881717712,4014305.78924956,1088234
2020-09-28 00:00:00.000,3.02715004,1.464627367,3269888.12057456,1080187
2020-09-27 00:00:00.000,2.345614696,1.046577695,2266987.34603177,966479
2020-09-26 00:00:00.000,2.249901622,1.038342351,2215160.8913088,984559
2020-09-25 00:00:00.000,2.578253581,1.292448211,2667951.02358385,1034790
2020-09-24 00:00:00.000,2.62356024,1.242994035,2853218.83303079,1087537
2020-09-23 00:00:00.000,3.124666911,1.512531804,3387451.39869642,1084100
2020-09-22 00:00:00.000,3.851041618,1.929296091,4164889.95623533,1081497
2020-09-21 00:00:00.000,4.240253128,2.160058682,4807013.84125167,1133662
2020-09-20 00:00:00.000,3.491134381,1.72332179,3823870.90763237,1095309
2020-09-19 00:00:00.000,4.767273538,2.41233954,5196332.92329043,1090001
2020-09-18 00:00:00.000,7.668830457,4.377187723,9546221.50386476,1244808
2020-09-17 00:00:00.000,11.610407054,7.13766789,16324418.0846595,1406016
2020-09-16 00:00:00.000,4.107847499,2.124894901,4251675.56350449,1035013
2020-09-15 00:00:00.000,5.042175563,2.494141573,5495149.4895656,1089837
2020-09-14 00:00:00.000,5.355775753,2.68725114,5782566.81134043,1079688
2020-09-13 00:00:00.000,3.333800951,1.640022145,3473977.27915861,1042047
2020-09-12 00:00:00.000,2.977719826,1.44392215,3080701.28853553,1034584
2020-09-11 00:00:00.000,3.933209303,2.085243269,4225891.2068699,1074413
2020-09-10 00:00:00.000,4.567220395,2.363093921,5119689.64297232,1120964
2020-09-09 00:00:00.000,3.047971272,1.477154072,3208303.70516948,1052603
2020-09-08 00:00:00.000,2.665105493,1.232729207,2736263.80960588,1026700
2020-09-07 00:00:00.000,2.845980803,1.394199898,2992491.89425898,1051480
2020-09-06 00:00:00.000,3.355694686,1.568672879,3445180.9966049,1026667
2020-09-05 00:00:00.000,7.474171438,3.603273601,7779909.89501795,1040906
2020-09-04 00:00:00.000,6.140095592,3.22827418,7007120.07061118,1141207
2020-09-03 00:00:00.000,11.323850508,6.075490916,13018306.2030343,1149636
2020-09-02 00:00:00.000,14.595936637,8.439417967,17240895.5073093,1181212
2020-09-01 00:00:00.000,13.343568294,7.070186309,16622096.3671288,1245701
2020-08-31 00:00:00.000,6.585460306,3.450298447,8138680.63212204,1235856
2020-08-30 00:00:00.000,5.979772521,2.956169139,6831381.82510032,1142415
2020-08-29 00:00:00.000,2.775996637,1.397000155,3139629.98880551,1130992
2020-08-28 00:00:00.000,2.493177533,1.191209527,2822057.56813222,1131912
2020-08-27 00:00:00.000,2.48668595,1.215866656,2826307.56976589,1136576
2020-08-26 00:00:00.000,2.37753596,1.164278327,2772725.23178722,1166218
2020-08-25 00:00:00.000,2.87693726,1.449586076,3273922.95572892,1137989
2020-08-24 00:00:00.000,2.671748573,1.2929184,3105058.09991144,1162182
2020-08-23 00:00:00.000,2.280511959,1.034870506,2559929.40626826,1122524
2020-08-22 00:00:00.000,2.824859828,1.382557974,3114348.63810538,1102479
2020-08-21 00:00:00.000,4.059832541,2.092355056,5102202.66581449,1256752
2020-08-20 00:00:00.000,3.171912751,1.62695778,3752353.7531194,1182994
2020-08-19 00:00:00.000,3.644510964,1.890061008,4434972.59207966,1216891
2020-08-18 00:00:00.000,3.584008635,1.891665572,4405664.11903375,1229256
2020-08-17 00:00:00.000,3.143118944,1.588155882,3715091.1566132,1181976
2020-08-16 00:00:00.000,2.931244889,1.432779345,3377875.74190381,1152369
2020-08-15 00:00:00.000,3.588460331,1.717474183,3975414.77351205,1107833
2020-08-14 00:00:00.000,5.884259064,2.963962988,7070207.94115893,1201546
2020-08-13 00:00:00.000,6.644236677,3.365346234,8033805.69137931,1209139
2020-08-12 00:00:00.000,5.528147981,2.888478464,6795276.89223326,1229214
2020-08-11 00:00:00.000,3.079983425,1.573342802,3863050.73101227,1254244
2020-08-10 00:00:00.000,2.862890616,1.413957883,3693071.6370796,1289980
2020-08-09 00:00:00.000,1.938998017,0.9472955537,2383321.35165896,1229151
2020-08-08 00:00:00.000,1.684540106,0.8265205923,1991810.32853784,1182406
2020-08-07 00:00:00.000,1.767639315,0.8863768398,2209010.01379228,1249695
2020-08-06 00:00:00.000,1.461331086,0.7215638867,1776810.54803058,1215885
2020-08-05 00:00:00.000,1.359895629,0.6541560036,1608347.20031525,1182699
2020-08-04 00:00:00.000,1.466343578,0.7095998798,1707128.92413895,1164208
2020-08-03 00:00:00.000,1.72582601,0.8376283227,2030939.96818625,1176793
2020-08-02 00:00:00.000,1.967175816,0.8988193609,2214815.71065185,1125886
2020-08-01 00:00:00.000,1.471245146,0.6898806485,1723660.79067643,1171566
2020-07-31 00:00:00.000,1.652443758,0.810093769,2014061.24550405,1218838
2020-07-30 00:00:00.000,1.454252175,0.6843079039,1693446.11849059,1164479
2020-07-29 00:00:00.000,1.548470637,0.7136979338,1802189.09890758,1163851
2020-07-28 00:00:00.000,1.400093967,0.6582257225,1711409.06115901,1222353
2020-07-27 00:00:00.000,1.892215602,0.9175027831,2386946.72482998,1261456
2020-07-26 00:00:00.000,1.481139915,0.6777990369,1685378.74128669,1137893
2020-07-25 00:00:00.000,1.502659806,0.6815219368,1766385.6181778,1175506
2020-07-24 00:00:00.000,1.35005355,0.6156360449,1547542.08328677,1146282
2020-07-23 00:00:00.000,1.395364517,0.6502066354,1600682.63866039,1147143
2020-07-22 00:00:00.000,1.120190319,0.522791076,1274821.39017048,1138040
2020-07-21 00:00:00.000,1.14939314,0.5572225579,1287429.50966119,1120095
2020-07-20 00:00:00.000,1.055733572,0.4892023337,1207442.48645922,1143700
2020-07-19 00:00:00.000,0.8550878047,0.3815539534,925588.084062501,1082448
2020-07-18 00:00:00.000,0.7975869071,0.3694114379,854621.549266512,1071509
2020-07-17 00:00:00.000,0.8591203642,0.4144442241,926218.52380865,1078101
2020-07-16 00:00:00.000,0.8465214197,0.3964911484,904609.719530811,1068620
2020-07-15 00:00:00.000,0.7716306205,0.3633320944,857559.406413137,1111360
2020-07-14 00:00:00.000,0.6518662619,0.3274165404,716180.039183637,1098661
2020-07-13 00:00:00.000,0.7568261865,0.3702447071,871738.133746854,1151834
2020-07-12 00:00:00.000,0.5072236077,0.2380523005,506188.871546128,997960
2020-07-11 00:00:00.000,0.5481021901,0.2510133609,538746.085668162,982930
2020-07-10 00:00:00.000,0.5922017558,0.2931182917,612813.930065422,1034806
2020-07-09 00:00:00.000,0.7437587395,0.3523514222,796076.960485225,1070343
2020-07-08 00:00:00.000,0.8018178012,0.3937903243,875753.42070031,1092210
2020-07-07 00:00:00.000,0.6185345833,0.2996859068,658433.775099896,1064506
2020-07-06 00:00:00.000,0.6251731237,0.2875648127,637684.088232139,1020012
2020-07-05 00:00:00.000,0.541432321,0.2298588617,476501.049896858,880075
2020-07-04 00:00:00.000,0.5385633147,0.2369544308,509635.463345984,946287
2020-07-03 00:00:00.000,0.6719523469,0.3059915716,686801.149907384,1022098
2020-07-02 00:00:00.000,0.6413643968,0.2940984227,666453.930681785,1039119
2020-07-01 00:00:00.000,0.7059700829,0.3343531525,737341.981423,1044438
2020-06-30 00:00:00.000,0.7371415117,0.377672937,819198.630508878,1111318
2020-06-29 00:00:00.000,0.574638937,0.2643990012,606927.324254707,1056189
2020-06-28 00:00:00.000,0.5441460826,0.2365142405,542911.415164743,997731
2020-06-27 00:00:00.000,0.5676149213,0.2462767739,577342.705778575,1017138
2020-06-26 00:00:00.000,0.6114443241,0.2602957607,622147.656944255,1017505
2020-06-25 00:00:00.000,0.6604064899,0.2893915596,687973.177630181,1041742
2020-06-24 00:00:00.000,0.7433716303,0.3335429504,796048.430748869,1070862
2020-06-23 00:00:00.000,0.6926622406,0.3395758653,775395.203940355,1119442
2020-06-22 00:00:00.000,0.6189161483,0.2958344848,675907.803939617,1092083
2020-06-21 00:00:00.000,0.4652365525,0.2086616351,459215.461056271,987058
2020-06-20 00:00:00.000,0.4745920717,0.2159165785,446788.09515952,941415
2020-06-19 00:00:00.000,0.6001805401,0.2762597328,567735.980493804,945942
2020-06-18 00:00:00.000,0.5659918129,0.26203434,517228.788274847,913845
2020-06-17 00:00:00.000,0.6420061347,0.293808593,564795.908900626,879736
2020-06-16 00:00:00.000,0.5950768394,0.2877177664,538501.694105525,904928
2020-06-15 00:00:00.000,0.6312273928,0.2904555434,575856.75710411,912281
2020-06-14 00:00:00.000,0.4037935735,0.1872197503,316984.819658264,785017
2020-06-13 00:00:00.000,0.453477986,0.2176540789,377868.240942514,833267
2020-06-12 00:00:00.000,0.5437357718,0.2543222102,483554.009064989,889318
2020-06-11 00:00:00.000,4.079670286,0.3034598672,3775045.38533539,925331
2020-06-10 00:00:00.000,3.386623849,0.3063117311,3183053.88967467,939890
2020-06-09 00:00:00.000,0.5685420231,0.2807135207,524806.927988546,923075
2020-06-08 00:00:00.000,0.572195226,0.3218225989,552858.460556619,966206
2020-06-07 00:00:00.000,0.5726076474,0.3364228738,540419.081152543,943786
2020-06-06 00:00:00.000,0.5273100409,0.2908094998,498938.651440588,946196
2020-06-05 00:00:00.000,0.4914779733,0.2460950916,443310.6744867,901995
2020-06-04 00:00:00.000,0.453497101,0.2393660816,421936.877275725,930407
2020-06-03 00:00:00.000,0.4311380266,0.2258198698,387318.882097302,898364
2020-06-02 00:00:00.000,0.517123094,0.2617859526,507247.077185211,980902
2020-06-01 00:00:00.000,0.4603528152,0.2406036603,428070.113707734,929874
2020-05-31 00:00:00.000,0.4385793996,0.2160750858,372837.663328883,850103
2020-05-30 00:00:00.000,0.4984005328,0.2352900604,439564.349943963,881950
2020-05-29 00:00:00.000,0.4560769558,0.2303680785,432939.715742773,949269
2020-05-28 00:00:00.000,0.5242210508,0.2560816594,475607.411697262,907265
2020-05-27 00:00:00.000,0.5339218907,0.2546936808,478509.87510988,896217
2020-05-26 00:00:00.000,0.4742850439,0.236402271,434907.528164687,916975
2020-05-25 00:00:00.000,0.4850301477,0.2498818902,424695.792558726,875607
2020-05-24 00:00:00.000,0.4064001112,0.19415149,335586.92380539,825755
2020-05-23 00:00:00.000,0.2944383999,0.1457306501,255697.667457344,868425
2020-05-22 00:00:00.000,0.4284173605,0.2304145285,392551.115940159,916282
2020-05-21 00:00:00.000,0.665100786,0.313134094,577110.612425993,867704
2020-05-20 00:00:00.000,0.5128409189,0.2329749744,438672.326649707,855377
2020-05-19 00:00:00.000,0.4476251898,0.2146280312,379603.170745086,848038
2020-05-18 00:00:00.000,0.4963907473,0.2364776448,425727.042492799,857645
2020-05-17 00:00:00.000,0.376188776,0.1684384692,304135.082572895,808464
2020-05-16 00:00:00.000,0.315862691,0.1396918993,276389.330488091,875030
2020-05-15 00:00:00.000,0.3823577984,0.1831807683,339797.934205873,888691
2020-05-14 00:00:00.000,0.5503259514,0.2446598094,451432.37796967,820300
2020-05-13 00:00:00.000,0.4173292235,0.1776375749,357635.286064714,856962
2020-05-12 00:00:00.000,0.314626517,0.1436570633,277084.651708986,880678
2020-05-11 00:00:00.000,0.275275152,0.1190153415,244321.562288089,887554
2020-05-10 00:00:00.000,0.3678463253,0.1487484507,323393.200438228,879153
2020-05-09 00:00:00.000,0.2235390445,0.1055268818,199929.297727721,894382
2020-05-08 00:00:00.000,0.2742557837,0.1324919309,243472.217534213,887756
2020-05-07 00:00:00.000,0.2757282043,0.1253647525,241849.204147653,877129
2020-05-06 00:00:00.000,0.2366334086,0.1045380348,197235.365870921,833506
2020-05-05 00:00:00.000,0.2055461023,0.09098590893,161460.16322084,785518
2020-05-04 00:00:00.000,0.1963226103,0.08434997946,151960.571666599,774035
2020-05-03 00:00:00.000,0.1633749466,0.07068816263,129015.398237827,789689
2020-05-02 00:00:00.000,0.1454130841,0.06242609183,111384.968254228,765990
2020-05-01 00:00:00.000,0.1756879902,0.08175030804,145318.21287145,827138
2020-04-30 00:00:00.000,0.3066433953,0.1430446977,275813.161718821,899459
2020-04-29 00:00:00.000,0.2280405387,0.09804082318,204753.266928607,897881
2020-04-28 00:00:00.000,0.1402860534,0.06658660236,117623.262292216,838453
2020-04-27 00:00:00.000,0.1520177738,0.07235839869,127772.611069147,840511
2020-04-26 00:00:00.000,0.1556810582,0.07090821023,124848.268976321,801949
2020-04-25 00:00:00.000,0.1392527508,0.06154219644,110329.815214125,792299
2020-04-24 00:00:00.000,0.1473892343,0.06901801644,122622.536964175,831964
2020-04-23 00:00:00.000,0.1551359983,0.06935341609,128203.923574829,826397
2020-04-22 00:00:00.000,0.1478461595,0.06650805748,116875.198186653,790519
2020-04-21 00:00:00.000,0.1482999453,0.06626791948,120562.368444745,812963
2020-04-20 00:00:00.000,0.1439501709,0.06518368438,119318.137429439,828885
2020-04-19 00:00:00.000,0.1274636568,0.05282176985,94536.607635078,741675
2020-04-18 00:00:00.000,0.1329573164,0.05629410608,104120.336990271,783111
2020-04-17 00:00:00.000,0.1149878604,0.05003538797,90338.94766567,785639
2020-04-16 00:00:00.000,0.1449067424,0.06428682846,114524.72537029,790334
2020-04-15 00:00:00.000,0.09824879559,0.04182187807,77827.979927368,792152
2020-04-14 00:00:00.000,0.1019866898,0.04423052688,83014.309900326,813972
2020-04-13 00:00:00.000,0.1026503188,0.04281560218,76403.248211239,744306
2020-04-12 00:00:00.000,0.0865037438,0.03381454265,58695.385278423,678530
2020-04-11 00:00:00.000,0.09305517963,0.03542780403,63326.190010243,680523
2020-04-10 00:00:00.000,0.1122633491,0.04983943536,83696.143704289,745534
2020-04-09 00:00:00.000,0.1151999059,0.05126552059,83808.161939178,727502
2020-04-08 00:00:00.000,0.1043757353,0.04485227378,86655.136127512,830223
2020-04-07 00:00:00.000,0.12530551,0.06042591149,98173.358532754,783472
2020-04-06 00:00:00.000,0.1287140762,0.05662761092,99277.166977825,771300
2020-04-05 00:00:00.000,0.08264735504,0.03245391773,50745.558642256,614001
2020-04-04 00:00:00.000,0.08291040557,0.03523037467,51897.934186305,625952
2020-04-03 00:00:00.000,0.09647847319,0.04646170941,69723.834829461,722688
2020-04-02 00:00:00.000,0.1007916109,0.04742955609,72625.798417526,720554
2020-04-01 00:00:00.000,0.08871290405,0.03939930406,60591.534455149,683007
2020-03-31 00:00:00.000,0.09089205497,0.03938535387,66510.170328742,731749
2020-03-30 00:00:00.000,0.08199288598,0.0343521875,59363.177421611,724004
2020-03-29 00:00:00.000,0.07476300111,0.02802270804,45454.708468081,607984
2020-03-28 00:00:00.000,0.07796393994,0.03086229809,52058.549757173,667726
2020-03-27 00:00:00.000,0.09022383597,0.03543174983,67557.44300375,748776
2020-03-26 00:00:00.000,0.09275488892,0.03584008645,71666.972168971,772649
2020-03-25 00:00:00.000,0.09848735673,0.04174914664,75381.139478179,765389
2020-03-24 00:00:00.000,0.0974293027,0.03868567934,77154.26480792,791900
2020-03-23 00:00:00.000,0.09368438164,0.03685364976,75063.486579651,801238
2020-03-22 00:00:00.000,0.08793951236,0.03454711141,65620.024427508,746195
2020-03-21 00:00:00.000,0.07957269042,0.03397095206,68233.820750025,857503
2020-03-20 00:00:00.000,0.1222312594,0.0500722389,100493.407806092,822158
2020-03-19 00:00:00.000,0.1277747246,0.05017679115,110399.534246965,864017
2020-03-18 00:00:00.000,0.09087525531,0.03609047242,69831.90856679,768437
2020-03-17 00:00:00.000,0.1145491434,0.04892607857,87412.451304147,763100
2020-03-16 00:00:00.000,0.221635324,0.09360902329,154879.872587616,784094
2020-03-15 00:00:00.000,0.0990778928,0.03985084568,65158.873431522,657653
2020-03-14 00:00:00.000,0.1115805836,0.04952894431,76078.989336018,681830
2020-03-13 00:00:00.000,0.6953454691,0.2055476278,589616.1044801,847947
2020-03-12 00:00:00.000,0.9628955714,0.2798697692,732552.655739064,760781
2020-03-11 00:00:00.000,0.160840902,0.06940840607,114690.01780769,713065
2020-03-10 00:00:00.000,0.1249163884,0.05791955117,95009.906017885,760588
2020-03-09 00:00:00.000,0.1915687962,0.07994516904,150206.219546285,784085
2020-03-08 00:00:00.000,0.2259576624,0.07262102266,149711.63857927,662565
2020-03-07 00:00:00.000,0.1424750538,0.06285142499,89900.619118073,630992
2020-03-06 00:00:00.000,0.1399689244,0.06579322035,94730.828073978,676799
2020-03-05 00:00:00.000,0.1388339912,0.07019369673,99976.300732033,720114
2020-03-04 00:00:00.000,0.127857011,0.05772168687,84892.708162769,663966
2020-03-03 00:00:00.000,0.128490497,0.05781839657,84986.056039284,661419
2020-03-02 00:00:00.000,0.1171251704,0.05037097679,79818.109772772,681477
2020-03-01 00:00:00.000,0.1210123663,0.05569173332,76056.272196191,628500
2020-02-29 00:00:00.000,0.1192983437,0.04708043319,74020.446848066,620465
2020-02-28 00:00:00.000,0.1521459557,0.05918202624,104782.006818867,688694
2020-02-27 00:00:00.000,0.1720778305,0.0661335502,122946.512495845,714482
2020-02-26 00:00:00.000,0.280875709,0.08104345197,197997.432673257,704929
2020-02-25 00:00:00.000,0.18246174,0.07254620563,122296.258495185,670257
2020-02-24 00:00:00.000,0.1595335766,0.07728995241,109711.559717212,687702
2020-02-23 00:00:00.000,0.1604677235,0.08553669167,97289.976098473,606290
2020-02-22 00:00:00.000,0.1323221342,0.05537741186,80168.555915305,605859
2020-02-21 00:00:00.000,0.1338172997,0.05459748626,89730.11975866,670542
2020-02-20 00:00:00.000,0.1930171824,0.08124386284,133104.649001863,689600
2020-02-19 00:00:00.000,0.1949600869,0.08204329663,135660.442017318,695837
2020-02-18 00:00:00.000,0.1655384755,0.07146689031,121502.426832268,733983
2020-02-17 00:00:00.000,0.1744575178,0.07863185057,121311.826352813,695366
2020-02-16 00:00:00.000,0.2336391655,0.08408244322,154549.971598438,661490
2020-02-15 00:00:00.000,0.1977026728,0.09029672704,138224.021399223,699151
2020-02-14 00:00:00.000,0.1839190316,0.08516392867,141953.674432823,771827
2020-02-13 00:00:00.000,0.1894544922,0.09151230044,144887.78584475,764763
2020-02-12 00:00:00.000,0.1881547065,0.0816601474,150177.936818782,798162
2020-02-11 00:00:00.000,0.1349793519,0.05612477979,95738.154719404,709280
2020-02-10 00:00:00.000,0.1305632022,0.05924776128,87315.447073251,668760
2020-02-09 00:00:00.000,0.1334125429,0.05763756644,83867.260276701,628631
2020-02-08 00:00:00.000,0.1329901381,0.0617465069,87992.79186605,661649
2020-02-07 00:00:00.000,0.1708204512,0.07758830177,106976.649208786,626252
2020-02-06 00:00:00.000,0.1675252926,0.07532949623,101604.92759991,606505
2020-02-05 00:00:00.000,0.140450323,0.05991526986,85784.248306638,610780
2020-02-04 00:00:00.000,0.1275463035,0.05712909462,66894.975069961,524476
2020-02-03 00:00:00.000,0.09853503279,0.03829892599,61209.075555308,621191
2020-02-02 00:00:00.000,0.09855707688,0.03225348372,52244.515112045,530094
2020-02-01 00:00:00.000,0.09151570308,0.03078437291,49945.701627295,545761
2020-01-31 00:00:00.000,0.09475691165,0.03464757815,55277.202463557,583358
2020-01-30 00:00:00.000,0.09695869775,0.03616324106,54883.664777261,566052
2020-01-29 00:00:00.000,0.08642906947,0.03223230539,47668.138254735,551529
2020-01-28 00:00:00.000,0.08548232303,0.03026600804,44987.978894768,526284
2020-01-27 00:00:00.000,0.08341475912,0.02769617611,39750.55272362,476541
2020-01-26 00:00:00.000,0.07387938441,0.02715985904,31682.361331037,428839
2020-01-25 00:00:00.000,0.07013083625,0.02900619366,30543.031149333,435515
2020-01-24 00:00:00.000,0.08140653126,0.02787441071,40470.035916608,497135
2020-01-23 00:00:00.000,0.07586339035,0.02741605616,41917.026660532,552533
2020-01-22 00:00:00.000,0.08302165608,0.03531089905,42653.787181515,513767
2020-01-21 00:00:00.000,0.08233848204,0.03548375834,46024.082597236,558962
2020-01-20 00:00:00.000,0.08205055976,0.03807348223,49170.110742528,599266
2020-01-19 00:00:00.000,0.09022955765,0.04115895447,55524.382431307,615368
2020-01-18 00:00:00.000,0.09453092671,0.04465288349,59385.3679998,628211
2020-01-17 00:00:00.000,0.09218506745,0.04541870147,62368.360494846,676556
2020-01-16 00:00:00.000,0.08023797503,0.03395092179,55656.991140996,693649
2020-01-15 00:00:00.000,0.09600292365,0.04803303259,67048.345876866,698399
2020-01-14 00:00:00.000,0.1157636515,0.04578588839,77764.001392704,671748
2020-01-13 00:00:00.000,0.08755931115,0.03761850574,49505.071370038,565389
2020-01-12 00:00:00.000,0.0796062384,0.04441586074,41709.768214034,523951
2020-01-11 00:00:00.000,0.0818651092,0.04192657928,44994.046397345,549612
2020-01-10 00:00:00.000,0.09430656148,0.04325197271,57064.428815785,605095
2020-01-09 00:00:00.000,0.07739471194,0.03627635237,48092.996603743,621399
